,BTCUSDT,ETHUSDT,SOLUSDT,VELVETUSDT,HYPEUSDT,ZECUSDT,XRPUSDT,WLDUSDT,DOGEUSDT,AIOUSDT,NEARUSDT,BNBUSDT,HUSDT,STGUSDT,1000PEPEUSDT,ADAUSDT,SUIUSDT,PAXGUSDT,PLAYUSDT,HMSTRUSDT,ENAUSDT,IDUSDT,FILUSDT,AVAXUSDT,LINKUSDT,XLMUSDT,BCHUSDT,TONUSDT,CRVUSDT,HOMEUSDT,ESPORTSUSDT,TAOUSDT,TRXUSDT,DOTUSDT,SKYAIUSDT,ARBUSDT,SIRENUSDT,ONDOUSDT,CHZUSDT,LTCUSDT,XMRUSDT,INJUSDT,SAHARAUSDT,TRUMPUSDT,UNIUSDT,AAVEUSDT,FETUSDT,PUMPUSDT,PENGUUSDT,VVVUSDT,ASTRUSDT,ATOMUSDT,PIPPINUSDT,FIDAUSDT,OPUSDT,SXTUSDT,APTUSDT,EPICUSDT,FARTCOINUSDT,1000SHIBUSDT,DEXEUSDT,GALAUSDT,DASHUSDT,VIRTUALUSDT,JTOUSDT,ORDIUSDT,ICPUSDT,PYTHUSDT,ETCUSDT,WIFUSDT,MORPHOUSDT
2025-03-14 00:00:00+00:00,83939.8,1910.79,133.49,,,32.26,2.3555,0.87,0.17185,,2.607,587.56,,0.2012,0.0070553,0.737,2.3244,,,0.002184,0.3495,0.23326,2.883,18.557,13.656,0.27595,331.19,2.9225,0.41,,,256.08,0.22231,4.184,,0.3587,,0.8682,0.04372,91.27,210.26,9.96,,11.878,6.023,173.06,0.5174,,0.00655,3.38,0.031075,4.284,0.01783,0.11178,0.8666,,5.206,1.8621,0.2841,0.01277,17.291,0.01657,22.61,0.6756,2.2324,9.146,5.658,0.14886,18.012,0.5076,1.2774
2025-03-15 00:00:00+00:00,84302.9,1936.27,135.79,,,32.26,2.3899,0.8773,0.17586,,2.641,619.62,,0.2123,0.0071297,0.7461,2.3512,,,0.002155,0.3714,0.23153,2.947,19.385,14.006,0.27438,342.12,3.5809,0.418,,,258.11,0.22136,4.347,,0.364,,0.8693,0.04663,92.39,213.19,10.163,,12.177,6.266,172.87,0.5249,,0.00671,3.493,0.031814,4.647,0.01855,0.11388,0.8867,,5.3445,1.7095,0.3354,0.012824,17.387,0.01712,23.11,0.7234,2.2289,9.454,5.822,0.1511,17.93,0.5011,1.321
2025-03-16 00:00:00+00:00,82541.6,1885.97,126.05,,,32.75,2.2928,0.8321,0.1681,,2.514,602.14,,0.2036,0.0065839,0.7042,2.2294,,,0.002142,0.3582,0.25019,2.833,18.245,13.358,0.26235,332.68,3.4381,0.41,,,240.65,0.21172,4.296,,0.348,,0.8138,0.04392,90.16,208.81,9.578,,11.218,6.135,164.59,0.5061,,0.006354,3.6,0.030663,4.609,0.01855,0.10847,0.8301,,5.1397,1.5659,0.2956,0.013104,17.274,0.01627,22.63,0.7214,2.0894,9.112,5.564,0.145,17.452,0.465,1.2454
2025-03-17 00:00:00+00:00,83962.9,1925.37,127.93,,,34.17,2.3366,0.8713,0.17325,,2.635,631.39,,0.2136,0.0073821,0.7169,2.3768,,,0.002028,0.3767,0.26584,3.021,18.809,14.021,0.27279,337.19,3.4501,0.432,,,254.98,0.22055,4.369,,0.3696,,0.8556,0.04561,92.23,212.41,9.955,,11.413,6.292,174.63,0.5229,,0.007044,3.536,0.031954,4.631,0.02027,0.11341,0.8862,,5.3437,1.5323,0.3223,0.012946,17.094,0.01727,23.31,0.7479,2.2012,9.574,5.888,0.15289,17.824,0.5003,1.2992
2025-03-18 00:00:00+00:00,82666.1,1930.64,125.25,,,33.12,2.2836,0.8366,0.16794,,2.584,627.42,,0.2085,0.0072783,0.701,2.283,,,0.00202,0.3675,0.25349,2.923,18.972,13.909,0.27318,335.03,3.5622,0.45,,,246.74,0.23704,4.448,,0.3713,,0.8374,0.04563,89.98,208.75,9.655,,11.015,6.371,170.0,0.5137,,0.006389,3.282,0.031883,4.72,0.01664,0.11168,0.8733,,5.4267,1.3771,0.2953,0.012534,18.339,0.0173,24.09,0.6706,2.1579,9.164,5.808,0.15004,17.682,0.4799,1.3018
2025-03-19 00:00:00+00:00,86809.8,2055.21,135.3,,,34.27,2.5457,0.8957,0.1779,,2.79,618.02,,0.217,0.0074549,0.7433,2.4731,,,0.002189,0.3932,0.25371,3.086,19.721,15.013,0.29044,345.03,3.6542,0.467,,,262.03,0.23075,4.535,,0.3848,,0.8842,0.0467,94.04,207.11,10.23,,11.646,6.98,182.42,0.549,,0.006759,3.366,0.033218,4.748,0.01752,0.11633,0.9206,,5.6006,1.4255,0.3976,0.012931,19.041,0.01773,24.28,0.7,2.261,9.99,5.984,0.15603,18.534,0.5171,1.3872
2025-03-20 00:00:00+00:00,84183.6,1982.72,127.53,,,33.89,2.4346,0.8568,0.16938,,2.74,629.92,,0.2113,0.0076399,0.7174,2.3556,,,0.002108,0.3835,0.26658,3.047,18.736,14.211,0.28118,333.41,3.6996,0.44,,,251.45,0.23369,4.396,,0.3754,,0.8433,0.0452,93.22,210.42,9.9,,11.046,6.908,178.71,0.523,,0.006422,3.324,0.032153,4.68,0.01689,0.11188,0.8805,,5.6266,1.295,0.3601,0.012935,19.199,0.01708,23.64,0.6793,2.1438,9.814,5.739,0.14923,17.883,0.5064,1.3435
2025-03-21 00:00:00+00:00,84050.3,1964.81,128.38,,,30.88,2.3793,0.8156,0.16718,,2.713,634.64,,0.2201,0.0072046,0.7044,2.2508,,,0.002115,0.3504,0.2571,2.916,19.17,13.949,0.27684,322.89,3.5855,0.439,,,247.43,0.23343,4.497,,0.3595,,0.827,0.04485,90.79,213.05,9.685,,10.855,6.776,178.19,0.5015,,0.006393,3.131,0.032421,4.592,0.01711,0.10974,0.8467,,5.6142,1.2464,0.4276,0.012491,18.647,0.01666,22.94,0.7277,2.13,9.571,5.651,0.1483,17.684,0.4882,1.328
2025-03-22 00:00:00+00:00,83804.9,1979.56,128.44,,,31.05,2.3698,0.8253,0.16729,,2.73,626.5,,0.2301,0.007062,0.7009,2.2619,,,0.002077,0.3553,0.26609,2.989,19.417,14.242,0.27375,322.08,3.6663,0.491,,,247.95,0.23697,4.443,,0.3648,0.07646,0.8279,0.04566,91.35,214.55,9.898,,10.739,6.73,179.66,0.5132,,0.006328,3.235,0.032641,4.88,0.01711,0.1122,0.8603,,5.6738,1.3217,0.442,0.012804,17.708,0.01712,23.33,0.722,2.1275,10.105,5.75,0.16151,17.655,0.5074,1.3518
2025-03-23 00:00:00+00:00,86044.2,2005.0,132.77,,,30.98,2.4378,0.8291,0.17255,,2.778,623.25,,0.2228,0.0073416,0.7103,2.2916,,,0.002017,0.3704,0.25702,3.025,19.807,14.461,0.28294,325.2,3.68,0.502,,,256.92,0.2299,4.5,,0.3684,0.06563,0.8455,0.04544,91.44,216.56,9.949,,11.512,6.685,185.01,0.5194,,0.006275,3.028,0.03262,4.8,0.0169,0.1131,0.8581,,5.7099,1.3442,0.5519,0.012946,17.348,0.01724,23.31,0.7733,2.1791,9.92,5.83,0.16021,17.794,0.517,1.3516
2025-03-24 00:00:00+00:00,87463.4,2080.41,140.95,,,32.33,2.4485,0.9039,0.1829,,2.92,636.58,,0.226,0.0079932,0.7317,2.3967,,,0.002133,0.4087,0.25872,3.127,21.471,15.121,0.29052,332.32,3.661,0.508,,,269.34,0.22796,4.619,,0.3908,0.07457,0.8844,0.04766,93.73,219.17,10.497,,11.888,7.082,190.66,0.5522,,0.007115,3.177,0.034214,4.951,0.01966,0.1165,0.9053,,6.0294,1.3841,0.5721,0.01353,17.338,0.01815,23.92,0.8033,2.2537,10.303,6.047,0.16899,18.301,0.5574,1.4141
2025-03-25 00:00:00+00:00,87369.8,2065.22,143.59,,,36.47,2.4481,0.933,0.19056,,3.024,629.53,,0.2249,0.008009,0.7441,2.4566,,,0.002115,0.4242,0.25334,3.13,22.89,15.428,0.2935,335.82,3.5955,0.501,,,269.81,0.22709,4.635,,0.3933,0.05871,0.9171,0.04818,94.35,219.7,10.648,,11.601,6.96,186.56,0.5655,,0.007032,3.099,0.034644,4.834,0.01961,0.11625,0.9027,,5.9119,1.3875,0.5814,0.013847,17.49,0.01857,24.06,0.8075,2.4166,10.118,6.194,0.17287,18.418,0.5488,1.453
2025-03-26 00:00:00+00:00,86873.8,2008.69,137.26,,,38.99,2.3473,0.9291,0.19481,,2.982,617.72,,0.2225,0.0085216,0.7282,2.6174,,,0.002139,0.409,0.25008,3.025,22.041,15.241,0.28522,335.0,3.6768,0.548,,,260.83,0.23131,4.691,,0.3817,0.05084,0.9011,0.04759,92.38,222.68,10.522,,11.392,6.72,177.33,0.5512,,0.006988,2.982,0.033393,4.873,0.0178,0.11341,0.8853,,5.9423,1.2907,0.5224,0.014201,17.428,0.01832,23.98,0.747,2.3748,9.486,6.075,0.16958,18.002,0.5276,1.4745
2025-03-27 00:00:00+00:00,87191.2,2002.8,138.37,,,37.16,2.34,0.948,0.19039,,3.009,636.66,,0.2268,0.0084385,0.7379,2.7791,3056.15,,0.002132,0.4294,0.25461,3.02,22.003,15.513,0.28621,324.44,4.047,0.579,,,269.19,0.23499,4.621,,0.3841,0.03972,0.9129,0.04736,92.73,225.0,10.329,,11.102,6.722,184.65,0.5486,,0.007141,2.919,0.033765,4.802,0.01803,0.11031,0.9049,,5.9597,1.3209,0.5334,0.014015,17.84,0.01832,23.88,0.7402,2.3875,9.301,6.091,0.16877,17.793,0.5203,1.5673
2025-03-28 00:00:00+00:00,84380.8,1896.02,129.39,,,36.89,2.2055,0.8401,0.18013,,2.73,619.24,,0.213,0.0077797,0.7057,2.5036,3088.71,,0.002044,0.3853,0.22717,2.827,20.351,14.244,0.27438,307.23,3.7932,0.502,,,244.39,0.23227,4.278,,0.3476,0.03682,0.8416,0.04346,87.3,217.62,9.217,,10.339,6.17,175.76,0.5091,,0.006257,2.787,0.031607,4.544,0.01598,0.10218,0.8321,,5.5445,1.2649,0.4696,0.013232,18.424,0.01665,22.83,0.6583,2.2134,8.704,5.595,0.15215,17.129,0.4606,1.4026
2025-03-29 00:00:00+00:00,82604.7,1827.32,124.5,,,36.24,2.1335,0.7784,0.16946,,2.564,602.59,,0.2025,0.007215,0.6726,2.3095,3114.99,,0.002162,0.364,0.21241,2.743,19.589,13.544,0.26713,303.1,3.698,0.489,,,230.99,0.23152,4.047,,0.3308,0.04008,0.7982,0.04178,85.41,215.12,8.651,,10.071,5.955,168.02,0.4699,,0.005681,2.625,0.029994,4.239,0.01472,0.09655,0.7661,,5.2254,1.2448,0.4195,0.012671,17.543,0.01538,21.37,0.6075,2.2232,8.22,5.345,0.14431,16.594,0.4321,1.2808
2025-03-30 00:00:00+00:00,82352.8,1806.99,124.73,,,37.46,2.1352,0.7791,0.16645,,2.591,601.95,,0.1992,0.0069407,0.6607,2.3499,3105.17,,0.002189,0.3696,0.2082,2.753,18.855,13.408,0.26669,298.89,3.8926,0.467,,,226.75,0.23174,4.041,,0.3318,0.03917,0.7904,0.04205,86.06,217.6,8.686,,10.214,5.868,163.53,0.4683,,0.005947,2.677,0.029862,4.31,0.01462,0.09636,0.7438,,5.2951,1.2985,0.4476,0.012451,17.731,0.01537,22.01,0.5997,2.2129,8.338,5.267,0.14375,16.493,0.4368,1.2288
2025-03-31 00:00:00+00:00,82517.5,1821.59,124.48,,,39.34,2.0889,0.7682,0.16658,,2.507,604.63,,0.1971,0.007203,0.6613,2.2657,3145.01,,0.002165,0.3436,0.21146,2.776,18.762,13.501,0.26373,303.29,4.1071,0.501,,,223.8,0.23868,4.019,,0.3277,0.03848,0.7783,0.04202,82.94,214.98,8.712,,10.01,5.966,159.57,0.4535,,0.005408,2.587,0.029146,4.371,0.01477,0.09497,0.7332,,5.2612,1.2674,0.4537,0.012374,17.902,0.01521,22.3,0.5766,2.3562,8.271,5.307,0.13915,16.76,0.4196,1.2172
2025-04-01 00:00:00+00:00,85120.9,1904.21,126.6,,,40.68,2.1378,0.8019,0.17391,,2.648,610.93,,0.1963,0.0077182,0.6769,2.4063,3129.11,,0.002291,0.369,0.20774,2.836,19.809,14.038,0.27182,308.01,4.0577,0.539,,,232.1,0.23773,4.169,,0.3332,0.04035,0.8218,0.04356,84.43,216.73,8.948,,10.386,6.261,165.95,0.4687,,0.005225,2.722,0.029254,4.372,0.01348,0.09634,0.7562,,5.3991,1.1915,0.5213,0.012674,13.573,0.01585,22.58,0.5982,2.294,8.103,5.411,0.14438,16.897,0.4222,1.2499
2025-04-02 00:00:00+00:00,82485.1,1794.1,117.34,,,38.9,2.021,0.7234,0.16376,,2.447,590.08,,0.1847,0.0070548,0.6395,2.306,3188.0,,0.002219,0.3306,0.19163,2.699,17.968,12.894,0.25791,292.8,3.8344,0.49,,,211.63,0.23392,3.963,,0.3069,0.03811,0.7842,0.04016,81.47,214.55,8.339,,9.155,5.831,150.16,0.4302,,0.00475,2.355,0.026904,4.209,0.01239,0.08262,0.7011,,5.0951,1.2507,0.4229,0.012043,14.598,0.01451,21.44,0.5415,2.0788,6.981,5.007,0.13357,16.073,0.3735,1.1092
2025-04-03 00:00:00+00:00,83181.5,1816.48,117.08,,,38.9,2.063,0.7513,0.16222,,2.508,592.43,,0.1838,0.0067035,0.6504,2.262,3125.08,,0.00232,0.3144,0.18925,2.73,18.144,12.891,0.26091,301.03,3.5909,0.519,,,215.72,0.23815,4.057,,0.3104,0.03865,0.8142,0.04091,83.41,214.97,8.396,,9.47,5.867,151.06,0.4351,,0.004768,2.318,0.026406,4.648,0.01219,0.08002,0.6999,,5.0561,1.2162,0.4174,0.012229,14.972,0.01488,21.6,0.5612,1.9852,7.183,5.136,0.1309,16.225,0.3835,1.1265
2025-04-04 00:00:00+00:00,83861.3,1815.97,122.72,,,39.47,2.1294,0.7593,0.1712,,2.506,597.84,,0.1835,0.007238,0.6601,2.2566,3053.9,,0.002347,0.3183,0.18933,2.765,18.178,12.938,0.25943,301.16,3.4138,0.5,,,220.77,0.239,4.031,,0.3124,0.03893,0.8209,0.04199,84.36,215.01,8.311,,9.347,5.905,151.92,0.4437,,0.004697,2.441,0.026754,4.987,0.01246,0.07851,0.7097,,4.9034,1.1864,0.5124,0.012301,14.798,0.01503,21.67,0.5461,1.8633,7.175,5.053,0.13432,16.238,0.3881,1.1489
2025-04-05 00:00:00+00:00,83506.1,1805.15,120.24,,,37.6,2.1436,0.744,0.16887,,2.441,593.11,,0.1816,0.0070551,0.6544,2.2151,3067.0,,0.002236,0.3197,0.18744,2.695,17.869,12.838,0.25216,303.84,3.2563,0.495,,,219.6,0.23724,3.954,,0.3088,0.03691,0.8096,0.04154,82.63,213.4,8.258,,9.227,5.861,152.45,0.4331,,0.004677,2.402,0.02642,4.801,0.01188,0.07842,0.6962,,4.8839,1.1823,0.4965,0.012328,14.77,0.01483,21.44,0.5434,1.7623,6.982,5.048,0.13238,15.872,0.386,1.1479
2025-04-06 00:00:00+00:00,78390.0,1579.98,105.84,,,35.99,1.9204,0.6317,0.14915,,2.16,555.35,,0.1693,0.0063289,0.5731,1.9202,3002.43,,0.002296,0.2761,0.1631,2.374,16.032,11.279,0.22604,272.09,2.9175,0.422,,,183.62,0.22996,3.681,,0.2679,0.03858,0.7309,0.03791,70.56,199.13,7.063,,7.93,5.096,128.96,0.3842,,0.004044,2.104,0.023082,4.438,0.0105,0.06782,0.6,,4.3452,1.335,0.4446,0.011318,14.726,0.01295,19.93,0.467,1.5557,6.0,4.584,0.1156,14.151,0.3346,0.9071
2025-04-07 00:00:00+00:00,79140.0,1552.44,106.91,,,34.25,1.8974,0.6495,0.14951,,2.116,554.63,,0.1717,0.0064496,0.586,2.0185,3000.89,,0.002394,0.2922,0.16744,2.368,16.677,11.448,0.23202,275.25,3.1034,0.458,,,204.49,0.22854,3.59,,0.2742,0.03866,0.7569,0.03851,70.95,203.57,7.248,,7.821,5.119,131.97,0.3918,,0.004175,2.009,0.023352,4.329,0.01104,0.06957,0.6147,,4.4098,1.3726,0.5533,0.011415,15.557,0.01326,19.67,0.471,1.5886,6.392,4.628,0.12042,14.493,0.3433,0.9807
2025-04-08 00:00:00+00:00,76297.9,1472.67,105.32,,,36.12,1.7956,0.6175,0.1422,,1.905,553.72,,0.169,0.0060402,0.558,1.9299,2998.67,,0.00238,0.2753,0.1598,2.263,16.137,10.918,0.22101,269.07,2.9849,0.454,,,195.12,0.23044,3.375,,0.2642,0.03856,0.7092,0.0358,69.12,194.81,6.954,,7.569,4.772,125.26,0.3791,,0.003867,1.888,0.022394,4.169,0.01003,0.06671,0.591,,4.3543,1.338,0.5105,0.010646,15.538,0.01271,18.96,0.4386,1.5821,6.142,4.618,0.11438,14.067,0.3193,0.9507
2025-04-09 00:00:00+00:00,82588.0,1668.69,119.01,,,36.89,2.0523,0.7104,0.16028,,2.101,582.12,,0.183,0.0069747,0.6314,2.2212,3100.2,,0.00251,0.3165,0.1757,2.473,18.431,12.652,0.24211,301.33,3.156,0.522,,,230.23,0.23846,3.641,,0.2933,0.04253,0.8499,0.03918,76.01,202.6,7.989,,8.169,5.41,143.06,0.4443,,0.004416,2.153,0.025262,4.534,0.01157,0.07526,0.6632,,4.7299,1.4342,0.7633,0.011927,15.796,0.01425,20.75,0.4829,1.7122,6.877,4.981,0.1281,15.299,0.3715,1.0703
2025-04-10 00:00:00+00:00,79560.2,1521.57,112.73,,,37.33,1.9645,0.6943,0.15349,,2.001,577.79,,0.1805,0.0067066,0.6091,2.1118,3213.61,,0.002474,0.3024,0.17271,2.346,18.303,12.067,0.2301,289.66,2.9119,0.559,,,231.46,0.23617,3.461,,0.286,0.04354,0.8123,0.03821,73.76,200.86,7.822,,7.911,5.018,131.84,0.4199,,0.004235,1.959,0.02413,4.332,0.01129,0.06886,0.6388,,4.61,1.3102,0.7543,0.011623,15.492,0.01388,19.92,0.4504,1.6511,6.759,4.805,0.12152,14.784,0.3655,0.9983
2025-04-11 00:00:00+00:00,83378.3,1565.96,121.33,,,36.68,2.0213,0.7394,0.15996,,2.087,585.84,,0.1856,0.0069347,0.6235,2.1869,3263.56,,0.002489,0.3153,0.18165,2.452,19.112,12.639,0.23371,312.67,2.9241,0.607,,,250.38,0.24285,3.555,,0.2948,0.05086,0.8929,0.0388,76.16,206.57,8.245,,8.051,5.23,136.37,0.4467,,0.004756,2.087,0.025315,4.24,0.01188,0.07153,0.6618,,4.785,1.3489,0.8782,0.012204,14.798,0.01427,20.49,0.5276,1.7237,7.059,5.034,0.128,15.154,0.3962,0.9898
2025-04-12 00:00:00+00:00,85237.8,1643.6,132.17,,,37.15,2.1588,0.7808,0.16757,,2.21,597.11,,0.193,0.0074368,0.6593,2.3454,3241.46,,0.00253,0.3421,0.18907,2.56,20.48,13.142,0.24603,344.43,2.9818,0.623,,,253.67,0.24585,3.711,,0.3108,0.04906,0.9045,0.04015,78.58,207.27,8.381,,8.686,5.499,148.0,0.4852,,0.005442,2.294,0.026626,4.35,0.01457,0.07652,0.688,,4.9615,1.3806,0.889,0.012529,14.966,0.01521,21.31,0.6112,1.8101,7.112,5.227,0.13655,15.526,0.4671,1.037
2025-04-13 00:00:00+00:00,83713.7,1596.92,128.3,,,34.91,2.1181,0.7431,0.16252,,2.094,584.06,,0.1838,0.0072729,0.638,2.232,3245.59,,0.002437,0.3075,0.17713,2.492,19.574,12.616,0.23779,342.5,2.8142,0.6,,,239.9,0.25462,3.665,,0.3004,0.0482,0.8463,0.03723,77.8,203.11,7.991,,8.258,5.328,139.04,0.4953,,0.00497,2.022,0.025869,4.144,0.01259,0.06955,0.672,,4.8208,1.345,0.8023,0.012045,14.75,0.01436,20.57,0.5404,1.6932,6.381,5.001,0.12995,15.209,0.4445,0.9682
2025-04-14 00:00:00+00:00,84553.9,1623.02,129.34,,,31.19,2.1262,0.7402,0.15845,,2.113,584.09,,0.1855,0.0073346,0.6347,2.1911,3237.0,,0.002495,0.2959,0.17792,2.53,20.105,12.632,0.23978,323.36,2.8889,0.587,,,236.39,0.25199,3.673,,0.2956,0.04896,0.8754,0.03714,77.13,214.54,7.996,,7.874,5.345,137.56,0.4857,,0.004889,2.015,0.026282,4.131,0.01267,0.06944,0.6596,,4.8092,1.3156,0.9183,0.012004,13.052,0.01465,20.53,0.5772,1.6903,6.488,4.882,0.13072,15.226,0.4302,0.9802
2025-04-15 00:00:00+00:00,83608.7,1588.0,126.05,,,30.77,2.083,0.7083,0.15349,,2.036,579.11,,0.1827,0.0069999,0.6085,2.0879,3265.71,,0.002499,0.2737,0.17216,2.414,19.002,12.229,0.23537,319.39,2.8536,0.583,,,230.36,0.25037,3.517,,0.2795,0.04437,0.8314,0.03603,75.25,215.16,7.705,,7.82,5.178,134.11,0.4594,,0.004518,1.943,0.025648,3.975,0.01073,0.06885,0.6367,,4.6196,1.3337,0.8099,0.011672,13.271,0.01407,20.25,0.5579,1.6124,6.147,4.753,0.12453,14.849,0.3882,0.876
2025-04-16 00:00:00+00:00,83990.0,1576.58,131.3,,,31.07,2.0822,0.6909,0.15464,,1.965,582.68,,0.1793,0.0071305,0.6102,2.0541,3374.1,,0.0024,0.27,0.16688,2.386,18.742,12.349,0.23559,321.36,2.89,0.629,,,230.26,0.24736,3.555,,0.2786,0.04396,0.8186,0.0354,74.28,218.28,7.661,,7.715,5.146,133.91,0.4582,,0.004618,1.949,0.025223,4.018,0.01165,0.06735,0.6334,,4.6194,1.3153,0.8982,0.011829,13.613,0.01375,20.14,0.5367,1.5909,5.975,4.645,0.12442,14.839,0.3782,0.8529
2025-04-17 00:00:00+00:00,84915.0,1582.84,134.76,,,30.7,2.066,0.7,0.15579,,2.051,590.36,,0.1827,0.0072316,0.6165,2.1218,3343.78,,0.002567,0.276,0.17505,2.381,19.037,12.53,0.2393,333.75,2.9422,0.601,,,247.86,0.24763,3.633,,0.2823,0.04506,0.8289,0.03534,74.9,216.7,7.721,,7.556,5.179,138.85,0.497,,0.004859,2.174,0.025367,4.108,0.01284,0.06848,0.6457,,4.5883,1.335,0.8342,0.011787,14.005,0.01378,20.39,0.5558,1.5822,5.951,4.71,0.13775,15.071,0.3761,0.9149
2025-04-18 00:00:00+00:00,84421.0,1587.91,133.97,,,30.85,2.0607,0.7089,0.15753,,2.053,591.53,,0.191,0.0073318,0.6274,2.1189,3350.78,,0.00257,0.2809,0.18153,2.453,19.058,12.555,0.23973,334.78,2.9971,0.595,,,274.05,0.23963,3.673,,0.2907,0.04502,0.8299,0.03657,75.94,215.06,7.891,,7.786,5.169,138.3,0.5042,,0.004703,2.16,0.026322,4.116,0.01229,0.07098,0.6625,,4.6955,1.3884,0.733,0.012286,13.868,0.01424,20.87,0.5862,1.6091,6.082,4.743,0.1362,15.43,0.4018,0.9078
2025-04-19 00:00:00+00:00,85046.9,1612.44,139.77,,,31.67,2.0865,0.7688,0.15726,,2.181,591.56,,0.1942,0.0075078,0.6277,2.1541,3347.1,,0.002592,0.285,0.18477,2.636,19.886,12.931,0.24606,335.16,2.9681,0.611,,,290.24,0.24392,3.878,,0.3004,0.05575,0.8543,0.03765,76.07,215.56,8.363,,8.411,5.316,141.9,0.5562,,0.004953,2.225,0.027294,4.208,0.01239,0.07185,0.7022,,4.9144,1.4508,0.8144,0.012339,14.823,0.01532,21.05,0.5823,1.6882,6.462,4.917,0.13981,15.949,0.4174,0.9353
2025-04-20 00:00:00+00:00,85138.8,1586.56,137.76,,,30.95,2.0777,0.777,0.15519,,2.243,592.42,,0.1904,0.0075364,0.6199,2.1124,3367.35,,0.002587,0.2857,0.1841,2.647,19.491,13.277,0.24347,335.95,2.9963,0.599,,,315.25,0.24356,3.878,,0.3044,0.06219,0.8376,0.03765,77.77,213.97,8.529,,8.171,5.247,140.87,0.6018,,0.004968,2.259,0.027265,4.144,0.01273,0.07089,0.7152,,5.0672,1.5715,0.8951,0.012349,14.987,0.01556,21.25,0.573,1.6498,6.658,4.874,0.14433,16.051,0.4283,0.9197
2025-04-21 00:00:00+00:00,87466.0,1578.64,136.44,,,31.18,2.084,0.7653,0.15931,,2.215,596.88,,0.1936,0.007738,0.6237,2.1953,3459.65,,0.002628,0.2872,0.18107,2.608,19.908,13.093,0.24998,344.88,2.8938,0.589,,,313.67,0.24631,3.776,,0.2992,0.05867,0.8507,0.03744,78.09,215.33,8.598,,8.314,5.269,142.79,0.6054,,0.005012,2.437,0.026875,4.056,0.01409,0.07422,0.7,,4.9143,1.3416,0.9343,0.012354,14.43,0.01559,20.93,0.5673,1.6678,6.728,4.766,0.1403,15.601,0.4226,0.9168
2025-04-22 00:00:00+00:00,93404.9,1755.57,148.71,,,33.0,2.2138,0.8388,0.17857,,2.403,618.27,,0.2005,0.0088086,0.6793,2.6666,3347.18,,0.002717,0.3215,0.19266,2.711,22.103,14.129,0.26485,362.05,3.0856,0.688,,,338.07,0.24823,4.008,,0.3221,0.06554,0.9151,0.04049,83.45,226.49,9.386,,9.222,5.808,158.1,0.6391,,0.007042,2.72,0.028709,4.309,0.01779,0.0797,0.7412,,5.264,1.3738,1.1292,0.013573,15.405,0.01679,22.12,0.6893,1.8686,7.254,5.095,0.14906,16.657,0.5007,1.008
2025-04-23 00:00:00+00:00,93632.1,1794.46,151.05,,,34.23,2.2175,0.8629,0.17858,,2.469,605.45,,0.2019,0.0088281,0.6974,2.9635,3334.81,,0.002772,0.3399,0.20216,2.789,22.326,15.01,0.26619,358.04,3.1794,0.653,,,336.01,0.24614,4.093,,0.3389,0.0643,0.9154,0.04115,83.21,229.77,9.515,,13.282,6.032,168.0,0.6222,,0.006622,2.672,0.028725,4.405,0.01707,0.08088,0.7708,,5.3511,1.3361,1.0918,0.013558,14.146,0.01707,22.4,0.7262,1.8113,7.765,5.175,0.15299,16.769,0.5389,1.1767
2025-04-24 00:00:00+00:00,93931.6,1768.8,152.48,,,34.26,2.2038,0.9202,0.18246,,2.542,601.26,,0.2051,0.0087545,0.7215,3.3427,3364.0,,0.002765,0.3562,0.20356,2.858,22.369,15.053,0.28082,356.55,3.1916,0.681,,,357.47,0.2453,4.269,,0.3421,0.06458,0.979,0.04141,84.25,227.51,10.089,,12.201,5.81,167.83,0.7144,,0.007292,2.823,0.029142,4.545,0.01681,0.08328,0.7914,,5.4954,1.3452,1.137,0.013781,13.268,0.01747,22.18,0.7746,1.8234,7.89,5.192,0.16076,16.748,0.5541,1.1527
2025-04-25 00:00:00+00:00,94591.8,1783.77,150.76,,,34.16,2.1801,1.0474,0.18154,,2.618,599.57,,0.2091,0.0090444,0.7131,3.5177,3311.24,,0.00276,0.3629,0.20426,2.857,22.152,14.912,0.28328,372.91,3.1978,0.676,,,353.2,0.24171,4.251,,0.3461,0.06463,0.9894,0.0422,86.24,227.83,10.006,,13.333,5.826,166.39,0.7507,,0.008628,2.927,0.029412,4.54,0.01942,0.08348,0.8069,,5.543,1.4037,1.029,0.014144,13.058,0.01737,22.35,0.9235,1.8658,8.354,5.279,0.16328,17.232,0.6379,1.1866
2025-04-26 00:00:00+00:00,94575.7,1820.0,149.14,,,33.45,2.1898,1.2161,0.18182,,2.62,607.18,,0.2108,0.0091664,0.7065,3.518,3311.6,,0.002762,0.3648,0.2059,2.86,22.398,14.858,0.29039,354.95,3.3427,0.668,,,348.83,0.25201,4.262,,0.3523,0.06986,0.9943,0.04289,87.0,230.13,10.296,,15.604,5.812,172.87,0.7795,,0.009819,3.197,0.02991,4.583,0.0198,0.08734,0.8424,,5.6183,1.4023,1.0301,0.014137,13.156,0.01769,22.57,1.1046,1.8489,8.811,5.261,0.16381,17.023,0.6511,1.2849
